datetime,market_price,temperature,relative_humidity
2024-06-22 04:30:00,49.62,12.9,89
2024-06-22 04:45:00,49.62,12.9,89
2024-06-22 05:00:00,46.47,14.5,81
2024-06-22 05:15:00,46.47,14.5,81
2024-06-22 05:30:00,46.47,14.5,81
2024-06-22 05:45:00,46.47,14.5,81
2024-06-22 06:00:00,60.56,15.3,83
2024-06-22 06:15:00,60.56,15.3,83
2024-06-22 06:30:00,60.56,15.3,83
2024-06-22 06:45:00,60.56,15.3,83
2024-06-22 07:00:00,48.89,16.6,78
2024-06-22 07:15:00,48.89,16.6,78
2024-06-22 07:30:00,48.89,16.6,78
2024-06-22 07:45:00,48.89,16.6,78
2024-06-22 08:00:00,44.92,17.9,71
2024-06-22 08:15:00,44.92,17.9,71
2024-06-22 08:30:00,44.92,17.9,71
2024-06-22 08:45:00,44.92,17.9,71
2024-06-22 09:00:00,34.65,19.2,64
2024-06-22 09:15:00,34.65,19.2,64
2024-06-22 09:30:00,34.65,19.2,64
2024-06-22 09:45:00,34.65,19.2,64
2024-06-22 10:00:00,12.54,20.2,63
2024-06-22 10:15:00,12.54,20.2,63
2024-06-22 10:30:00,12.54,20.2,63
2024-06-22 10:45:00,12.54,20.2,63
2024-06-22 11:00:00,3.59,20.4,59
2024-06-22 11:15:00,3.59,20.4,59
2024-06-22 11:30:00,3.59,20.4,59
2024-06-22 11:45:00,3.59,20.4,59
2024-06-22 12:00:00,2.62,16.6,79
2024-06-22 12:15:00,2.62,16.6,79
2024-06-22 12:30:00,2.62,16.6,79
2024-06-22 12:45:00,2.62,16.6,79
2024-06-22 13:00:00,0.03,13.4,94
2024-06-22 13:15:00,0.03,13.4,94
2024-06-22 13:30:00,0.03,13.4,94
2024-06-22 13:45:00,0.03,13.4,94
2024-06-22 14:00:00,-0.01,13.8,88
2024-06-22 14:15:00,-0.01,13.8,88
2024-06-22 14:30:00,-0.01,13.8,88
2024-06-22 14:45:00,-0.01,13.8,88
2024-06-22 15:00:00,-0.07,14.3,89
2024-06-22 15:15:00,-0.07,14.3,89
2024-06-22 15:30:00,-0.07,14.3,89
2024-06-22 15:45:00,-0.07,14.3,89
2024-06-22 16:00:00,4.23,14.7,89
2024-06-22 16:15:00,4.23,14.7,89
2024-06-22 16:30:00,4.23,14.7,89
2024-06-22 16:45:00,4.23,14.7,89
2024-06-22 17:00:00,42.59,15.3,85
2024-06-22 17:15:00,42.59,15.3,85
2024-06-22 17:30:00,42.59,15.3,85
2024-06-22 17:45:00,42.59,15.3,85
2024-06-22 18:00:00,80.49,16.2,81
2024-06-22 18:15:00,80.49,16.2,81
2024-06-22 18:30:00,80.49,16.2,81
2024-06-22 18:45:00,80.49,16.2,81
2024-06-22 19:00:00,112.16,15.7,86
2024-06-22 19:15:00,112.16,15.7,86
2024-06-22 19:30:00,112.16,15.7,86
2024-06-22 19:45:00,112.16,15.7,86
2024-06-22 20:00:00,122.81,14.9,87
2024-06-22 20:15:00,122.81,14.9,87
2024-06-22 20:30:00,122.81,14.9,87
2024-06-22 20:45:00,122.81,14.9,87
2024-06-22 21:00:00,124.05,14.3,87
2024-06-22 21:15:00,124.05,14.3,87
2024-06-22 21:30:00,124.05,14.3,87
2024-06-22 21:45:00,124.05,14.3,87
2024-06-22 22:00:00,110.17,14.0,90
2024-06-22 22:15:00,110.17,14.0,90
2024-06-22 22:30:00,110.17,14.0,90
2024-06-22 22:45:00,110.17,14.0,90
2024-06-22 23:00:00,89.77,13.9,91
2024-06-22 23:15:00,89.77,13.9,91
2024-06-22 23:30:00,89.77,13.9,91
2024-06-22 23:45:00,89.77,13.9,91
2024-06-23 00:00:00,90.49,13.8,91
2024-06-23 00:15:00,90.49,13.8,91
2024-06-23 00:30:00,90.49,13.8,91
2024-06-23 00:45:00,90.49,13.8,91
2024-06-23 01:00:00,79.25,13.5,92
2024-06-23 01:15:00,79.25,13.5,92
2024-06-23 01:30:00,79.25,13.5,92
2024-06-23 01:45:00,79.25,13.5,92
2024-06-23 02:00:00,71.24,13.2,92
2024-06-23 02:15:00,71.24,13.2,92
2024-06-23 02:30:00,71.24,13.2,92
2024-06-23 02:45:00,71.24,13.2,92
2024-06-23 03:00:00,70.67,13.3,93
2024-06-23 03:15:00,70.67,13.3,93
2024-06-23 03:30:00,70.67,13.3,93
2024-06-23 03:45:00,70.67,13.3,93
2024-06-23 04:00:00,66.94,13.4,96
2024-06-23 04:15:00,66.94,13.4,96
2024-06-23 04:30:00,66.94,13.4,96
2024-06-23 04:45:00,66.94,13.4,96
2024-06-23 05:00:00,62.09,13.8,92
2024-06-23 05:15:00,62.09,13.8,92
2024-06-23 05:30:00,62.09,13.8,92
2024-06-23 05:45:00,62.09,13.8,92
2024-06-23 06:00:00,57.9,14.4,84
2024-06-23 06:15:00,57.9,14.4,84
2024-06-23 06:30:00,57.9,14.4,84
2024-06-23 06:45:00,57.9,14.4,84
2024-06-23 07:00:00,46.35,15.4,83
2024-06-23 07:15:00,46.35,15.4,83
2024-06-23 07:30:00,46.35,15.4,83
2024-06-23 07:45:00,46.35,15.4,83
2024-06-23 08:00:00,19.77,15.8,79
2024-06-23 08:15:00,19.77,15.8,79
2024-06-23 08:30:00,19.77,15.8,79
2024-06-23 08:45:00,19.77,15.8,79
2024-06-23 09:00:00,4.24,17.0,71
2024-06-23 09:15:00,4.24,17.0,71
2024-06-23 09:30:00,4.24,17.0,71
2024-06-23 09:45:00,4.24,17.0,71
2024-06-23 10:00:00,0.0,18.5,68
2024-06-23 10:15:00,0.0,18.5,68
2024-06-23 10:30:00,0.0,18.5,68
2024-06-23 10:45:00,0.0,18.5,68
2024-06-23 11:00:00,-0.05,19.1,70
2024-06-23 11:15:00,-0.05,19.1,70
2024-06-23 11:30:00,-0.05,19.1,70
2024-06-23 11:45:00,-0.05,19.1,70
2024-06-23 12:00:00,-0.1,19.0,66
2024-06-23 12:15:00,-0.1,19.0,66
2024-06-23 12:30:00,-0.1,19.0,66
2024-06-23 12:45:00,-0.1,19.0,66
2024-06-23 13:00:00,-1.05,20.1,64
2024-06-23 13:15:00,-1.05,20.1,64
2024-06-23 13:30:00,-1.05,20.1,64
2024-06-23 13:45:00,-1.05,20.1,64
2024-06-23 14:00:00,-2.21,20.9,63
2024-06-23 14:15:00,-2.21,20.9,63
2024-06-23 14:30:00,-2.21,20.9,63
2024-06-23 14:45:00,-2.21,20.9,63
2024-06-23 15:00:00,-2.05,21.3,56
2024-06-23 15:15:00,-2.05,21.3,56
2024-06-23 15:30:00,-2.05,21.3,56
2024-06-23 15:45:00,-2.05,21.3,56
2024-06-23 16:00:00,-0.27,20.1,75
2024-06-23 16:15:00,-0.27,20.1,75
2024-06-23 16:30:00,-0.27,20.1,75
2024-06-23 16:45:00,-0.27,20.1,75
2024-06-23 17:00:00,22.61,18.5,83
2024-06-23 17:15:00,22.61,18.5,83
2024-06-23 17:30:00,22.61,18.5,83
2024-06-23 17:45:00,22.61,18.5,83
2024-06-23 18:00:00,71.12,18.4,84
2024-06-23 18:15:00,71.12,18.4,84
2024-06-23 18:30:00,71.12,18.4,84
2024-06-23 18:45:00,71.12,18.4,84
2024-06-23 19:00:00,99.5,18.1,86
2024-06-23 19:15:00,99.5,18.1,86
2024-06-23 19:30:00,99.5,18.1,86
2024-06-23 19:45:00,99.5,18.1,86
2024-06-23 20:00:00,115.14,18.5,83
2024-06-23 20:15:00,115.14,18.5,83
2024-06-23 20:30:00,115.14,18.5,83
2024-06-23 20:45:00,115.14,18.5,83
2024-06-23 21:00:00,115.44,18.0,87
2024-06-23 21:15:00,115.44,18.0,87
2024-06-23 21:30:00,115.44,18.0,87
2024-06-23 21:45:00,115.44,18.0,87
2024-06-23 22:00:00,114.33,17.2,92
2024-06-23 22:15:00,114.33,17.2,92
2024-06-23 22:30:00,114.33,17.2,92
2024-06-23 22:45:00,114.33,17.2,92
2024-06-23 23:00:00,99.79,17.1,91
2024-06-23 23:15:00,99.79,17.1,91
2024-06-23 23:30:00,99.79,17.1,91
2024-06-23 23:45:00,99.79,17.1,91
2024-06-24 00:00:00,106.18,16.0,91
2024-06-24 00:15:00,106.18,16.0,91
2024-06-24 00:30:00,106.18,16.0,91
2024-06-24 00:45:00,106.18,16.0,91
2024-06-24 01:00:00,92.19,15.0,94
2024-06-24 01:15:00,92.19,15.0,94
2024-06-24 01:30:00,92.19,15.0,94
2024-06-24 01:45:00,92.19,15.0,94
2024-06-24 02:00:00,84.93,14.9,94
2024-06-24 02:15:00,84.93,14.9,94
2024-06-24 02:30:00,84.93,14.9,94
2024-06-24 02:45:00,84.93,14.9,94
2024-06-24 03:00:00,84.46,14.2,96
2024-06-24 03:15:00,84.46,14.2,96
2024-06-24 03:30:00,84.46,14.2,96
2024-06-24 03:45:00,84.46,14.2,96
2024-06-24 04:00:00,84.96,13.8,94
2024-06-24 04:15:00,84.96,13.8,94
2024-06-24 04:30:00,84.96,13.8,94
2024-06-24 04:45:00,84.96,13.8,94
2024-06-24 05:00:00,97.02,16.3,83
2024-06-24 05:15:00,97.02,16.3,83
2024-06-24 05:30:00,97.02,16.3,83
2024-06-24 05:45:00,97.02,16.3,83
2024-06-24 06:00:00,136.06,17.8,76
2024-06-24 06:15:00,136.06,17.8,76
2024-06-24 06:30:00,136.06,17.8,76
2024-06-24 06:45:00,136.06,17.8,76
2024-06-24 07:00:00,136.0,19.2,73
2024-06-24 07:15:00,136.0,19.2,73
2024-06-24 07:30:00,136.0,19.2,73
2024-06-24 07:45:00,136.0,19.2,73
2024-06-24 08:00:00,102.99,20.9,66
2024-06-24 08:15:00,102.99,20.9,66
2024-06-24 08:30:00,102.99,20.9,66
2024-06-24 08:45:00,102.99,20.9,66
2024-06-24 09:00:00,79.34,22.3,62
2024-06-24 09:15:00,79.34,22.3,62
2024-06-24 09:30:00,79.34,22.3,62
2024-06-24 09:45:00,79.34,22.3,62
2024-06-24 10:00:00,53.88,23.4,55
2024-06-24 10:15:00,53.88,23.4,55
2024-06-24 10:30:00,53.88,23.4,55
2024-06-24 10:45:00,53.88,23.4,55
2024-06-24 11:00:00,37.81,24.6,56
2024-06-24 11:15:00,37.81,24.6,56
2024-06-24 11:30:00,37.81,24.6,56
2024-06-24 11:45:00,37.81,24.6,56
2024-06-24 12:00:00,31.19,24.9,51
2024-06-24 12:15:00,31.19,24.9,51
2024-06-24 12:30:00,31.19,24.9,51
2024-06-24 12:45:00,31.19,24.9,51
2024-06-24 13:00:00,29.96,25.1,51
2024-06-24 13:15:00,29.96,25.1,51
2024-06-24 13:30:00,29.96,25.1,51
2024-06-24 13:45:00,29.96,25.1,51
2024-06-24 14:00:00,30.93,25.0,51
2024-06-24 14:15:00,30.93,25.0,51
2024-06-24 14:30:00,30.93,25.0,51
2024-06-24 14:45:00,30.93,25.0,51
2024-06-24 15:00:00,47.85,25.9,46
2024-06-24 15:15:00,47.85,25.9,46
2024-06-24 15:30:00,47.85,25.9,46
2024-06-24 15:45:00,47.85,25.9,46
2024-06-24 16:00:00,66.32,24.3,53
2024-06-24 16:15:00,66.32,24.3,53
2024-06-24 16:30:00,66.32,24.3,53
2024-06-24 16:45:00,66.32,24.3,53
2024-06-24 17:00:00,82.49,24.1,50
2024-06-24 17:15:00,82.49,24.1,50
2024-06-24 17:30:00,82.49,24.1,50
2024-06-24 17:45:00,82.49,24.1,50
2024-06-24 18:00:00,98.39,23.0,55
2024-06-24 18:15:00,98.39,23.0,55
2024-06-24 18:30:00,98.39,23.0,55
2024-06-24 18:45:00,98.39,23.0,55
2024-06-24 19:00:00,153.3,22.4,57
2024-06-24 19:15:00,153.3,22.4,57
2024-06-24 19:30:00,153.3,22.4,57
2024-06-24 19:45:00,153.3,22.4,57
2024-06-24 20:00:00,209.32,21.0,60
2024-06-24 20:15:00,209.32,21.0,60
2024-06-24 20:30:00,209.32,21.0,60
2024-06-24 20:45:00,209.32,21.0,60
2024-06-24 21:00:00,156.0,18.8,71
2024-06-24 21:15:00,156.0,18.8,71
2024-06-24 21:30:00,156.0,18.8,71
2024-06-24 21:45:00,156.0,18.8,71
2024-06-24 22:00:00,116.59,18.8,67
2024-06-24 22:15:00,116.59,18.8,67
2024-06-24 22:30:00,116.59,18.8,67
2024-06-24 22:45:00,116.59,18.8,67
2024-06-24 23:00:00,91.89,18.4,71
2024-06-24 23:15:00,91.89,18.4,71
2024-06-24 23:30:00,91.89,18.4,71
2024-06-24 23:45:00,91.89,18.4,71
2024-06-25 00:00:00,88.8,17.9,71
2024-06-25 00:15:00,88.8,17.9,71
2024-06-25 00:30:00,88.8,17.9,71
2024-06-25 00:45:00,88.8,17.9,71
2024-06-25 01:00:00,84.8,17.5,73
2024-06-25 01:15:00,84.8,17.5,73
2024-06-25 01:30:00,84.8,17.5,73
2024-06-25 01:45:00,84.8,17.5,73
2024-06-25 02:00:00,84.78,15.1,82
2024-06-25 02:15:00,84.78,15.1,82
2024-06-25 02:30:00,84.78,15.1,82
2024-06-25 02:45:00,84.78,15.1,82
2024-06-25 03:00:00,85.22,15.1,83
2024-06-25 03:15:00,85.22,15.1,83
2024-06-25 03:30:00,85.22,15.1,83
2024-06-25 03:45:00,85.22,15.1,83
2024-06-25 04:00:00,85.5,15.4,80
2024-06-25 04:15:00,85.5,15.4,80
2024-06-25 04:30:00,85.5,15.4,80
2024-06-25 04:45:00,85.5,15.4,80
2024-06-25 05:00:00,94.9,17.6,73
2024-06-25 05:15:00,94.9,17.6,73
2024-06-25 05:30:00,94.9,17.6,73
2024-06-25 05:45:00,94.9,17.6,73
2024-06-25 06:00:00,114.8,18.9,67
2024-06-25 06:15:00,114.8,18.9,67
2024-06-25 06:30:00,114.8,18.9,67
2024-06-25 06:45:00,114.8,18.9,67
2024-06-25 07:00:00,122.0,20.5,62
2024-06-25 07:15:00,122.0,20.5,62
2024-06-25 07:30:00,122.0,20.5,62
2024-06-25 07:45:00,122.0,20.5,62
2024-06-25 08:00:00,103.8,21.8,59
2024-06-25 08:15:00,103.8,21.8,59
2024-06-25 08:30:00,103.8,21.8,59
2024-06-25 08:45:00,103.8,21.8,59
2024-06-25 09:00:00,74.64,23.0,58
2024-06-25 09:15:00,74.64,23.0,58
2024-06-25 09:30:00,74.64,23.0,58
2024-06-25 09:45:00,74.64,23.0,58
2024-06-25 10:00:00,48.32,24.2,52
2024-06-25 10:15:00,48.32,24.2,52
2024-06-25 10:30:00,48.32,24.2,52
2024-06-25 10:45:00,48.32,24.2,52
2024-06-25 11:00:00,12.83,24.8,49
2024-06-25 11:15:00,12.83,24.8,49
2024-06-25 11:30:00,12.83,24.8,49
2024-06-25 11:45:00,12.83,24.8,49
2024-06-25 12:00:00,0.0,25.7,48
2024-06-25 12:15:00,0.0,25.7,48
2024-06-25 12:30:00,0.0,25.7,48
2024-06-25 12:45:00,0.0,25.7,48
2024-06-25 13:00:00,-0.05,26.6,49
2024-06-25 13:15:00,-0.05,26.6,49
2024-06-25 13:30:00,-0.05,26.6,49
2024-06-25 13:45:00,-0.05,26.6,49
2024-06-25 14:00:00,-0.04,26.3,44
2024-06-25 14:15:00,-0.04,26.3,44
2024-06-25 14:30:00,-0.04,26.3,44
2024-06-25 14:45:00,-0.04,26.3,44
2024-06-25 15:00:00,11.59,27.1,44
2024-06-25 15:15:00,11.59,27.1,44
2024-06-25 15:30:00,11.59,27.1,44
2024-06-25 15:45:00,11.59,27.1,44
2024-06-25 16:00:00,48.37,27.1,43
2024-06-25 16:15:00,48.37,27.1,43
2024-06-25 16:30:00,48.37,27.1,43
2024-06-25 16:45:00,48.37,27.1,43
2024-06-25 17:00:00,74.0,26.1,52
2024-06-25 17:15:00,74.0,26.1,52
2024-06-25 17:30:00,74.0,26.1,52
2024-06-25 17:45:00,74.0,26.1,52
2024-06-25 18:00:00,95.9,25.3,52
2024-06-25 18:15:00,95.9,25.3,52
2024-06-25 18:30:00,95.9,25.3,52
2024-06-25 18:45:00,95.9,25.3,52
2024-06-25 19:00:00,128.9,23.8,57
2024-06-25 19:15:00,128.9,23.8,57
2024-06-25 19:30:00,128.9,23.8,57
2024-06-25 19:45:00,128.9,23.8,57
2024-06-25 20:00:00,136.69,22.9,57
2024-06-25 20:15:00,136.69,22.9,57
2024-06-25 20:30:00,136.69,22.9,57
2024-06-25 20:45:00,136.69,22.9,57
2024-06-25 21:00:00,122.09,21.4,64
2024-06-25 21:15:00,122.09,21.4,64
2024-06-25 21:30:00,122.09,21.4,64
2024-06-25 21:45:00,122.09,21.4,64
2024-06-25 22:00:00,106.57,20.7,66
2024-06-25 22:15:00,106.57,20.7,66
2024-06-25 22:30:00,106.57,20.7,66
2024-06-25 22:45:00,106.57,20.7,66
2024-06-25 23:00:00,89.95,19.5,71
2024-06-25 23:15:00,89.95,19.5,71
2024-06-25 23:30:00,89.95,19.5,71
2024-06-25 23:45:00,89.95,19.5,71
2024-06-26 00:00:00,107.15,18.6,76
2024-06-26 00:15:00,107.15,18.6,76
2024-06-26 00:30:00,107.15,18.6,76
2024-06-26 00:45:00,107.15,18.6,76
2024-06-26 01:00:00,99.88,18.5,74
2024-06-26 01:15:00,99.88,18.5,74
2024-06-26 01:30:00,99.88,18.5,74
2024-06-26 01:45:00,99.88,18.5,74
2024-06-26 02:00:00,95.32,17.2,80
2024-06-26 02:15:00,95.32,17.2,80
2024-06-26 02:30:00,95.32,17.2,80
2024-06-26 02:45:00,95.32,17.2,80
2024-06-26 03:00:00,95.46,16.3,85
2024-06-26 03:15:00,95.46,16.3,85
2024-06-26 03:30:00,95.46,16.3,85
2024-06-26 03:45:00,95.46,16.3,85
2024-06-26 04:00:00,91.68,15.7,89
2024-06-26 04:15:00,91.68,15.7,89
2024-06-26 04:30:00,91.68,15.7,89
2024-06-26 04:45:00,91.68,15.7,89
2024-06-26 05:00:00,97.01,17.9,80
2024-06-26 05:15:00,97.01,17.9,80
2024-06-26 05:30:00,97.01,17.9,80
2024-06-26 05:45:00,97.01,17.9,80
2024-06-26 06:00:00,107.46,19.8,70
2024-06-26 06:15:00,107.46,19.8,70
2024-06-26 06:30:00,107.46,19.8,70
2024-06-26 06:45:00,107.46,19.8,70
2024-06-26 07:00:00,130.0,21.8,61
2024-06-26 07:15:00,130.0,21.8,61
2024-06-26 07:30:00,130.0,21.8,61
2024-06-26 07:45:00,130.0,21.8,61
2024-06-26 08:00:00,121.1,23.4,58
2024-06-26 08:15:00,121.1,23.4,58
2024-06-26 08:30:00,121.1,23.4,58
2024-06-26 08:45:00,121.1,23.4,58
2024-06-26 09:00:00,101.76,24.6,63
2024-06-26 09:15:00,101.76,24.6,63
2024-06-26 09:30:00,101.76,24.6,63
2024-06-26 09:45:00,101.76,24.6,63
2024-06-26 10:00:00,89.48,25.2,58
2024-06-26 10:15:00,89.48,25.2,58
2024-06-26 10:30:00,89.48,25.2,58
2024-06-26 10:45:00,89.48,25.2,58
2024-06-26 11:00:00,84.1,23.9,62
2024-06-26 11:15:00,84.1,23.9,62
2024-06-26 11:30:00,84.1,23.9,62
2024-06-26 11:45:00,84.1,23.9,62
2024-06-26 12:00:00,78.64,24.5,56
2024-06-26 12:15:00,78.64,24.5,56
2024-06-26 12:30:00,78.64,24.5,56
2024-06-26 12:45:00,78.64,24.5,56
2024-06-26 13:00:00,76.54,23.5,59
2024-06-26 13:15:00,76.54,23.5,59
2024-06-26 13:30:00,76.54,23.5,59
2024-06-26 13:45:00,76.54,23.5,59
2024-06-26 14:00:00,80.0,19.8,91
2024-06-26 14:15:00,80.0,19.8,91
2024-06-26 14:30:00,80.0,19.8,91
2024-06-26 14:45:00,80.0,19.8,91
2024-06-26 15:00:00,90.45,19.5,94
2024-06-26 15:15:00,90.45,19.5,94
2024-06-26 15:30:00,90.45,19.5,94
2024-06-26 15:45:00,90.45,19.5,94
2024-06-26 16:00:00,99.86,20.3,91
2024-06-26 16:15:00,99.86,20.3,91
2024-06-26 16:30:00,99.86,20.3,91
2024-06-26 16:45:00,99.86,20.3,91
2024-06-26 17:00:00,105.8,21.2,82
2024-06-26 17:15:00,105.8,21.2,82
2024-06-26 17:30:00,105.8,21.2,82
2024-06-26 17:45:00,105.8,21.2,82
2024-06-26 18:00:00,105.13,21.3,83
2024-06-26 18:15:00,105.13,21.3,83
2024-06-26 18:30:00,105.13,21.3,83
2024-06-26 18:45:00,105.13,21.3,83
2024-06-26 19:00:00,126.73,20.0,90
2024-06-26 19:15:00,126.73,20.0,90
2024-06-26 19:30:00,126.73,20.0,90
2024-06-26 19:45:00,126.73,20.0,90
2024-06-26 20:00:00,134.39,19.8,91
2024-06-26 20:15:00,134.39,19.8,91
2024-06-26 20:30:00,134.39,19.8,91
2024-06-26 20:45:00,134.39,19.8,91
2024-06-26 21:00:00,128.85,18.8,96
2024-06-26 21:15:00,128.85,18.8,96
2024-06-26 21:30:00,128.85,18.8,96
2024-06-26 21:45:00,128.85,18.8,96
2024-06-26 22:00:00,115.55,18.3,97
2024-06-26 22:15:00,115.55,18.3,97
2024-06-26 22:30:00,115.55,18.3,97
2024-06-26 22:45:00,115.55,18.3,97
2024-06-26 23:00:00,110.0,18.2,99
2024-06-26 23:15:00,110.0,18.2,99
2024-06-26 23:30:00,110.0,18.2,99
2024-06-26 23:45:00,110.0,18.2,99
2024-06-27 00:00:00,96.0,18.1,96
2024-06-27 00:15:00,96.0,18.1,96
2024-06-27 00:30:00,96.0,18.1,96
2024-06-27 00:45:00,96.0,18.1,96
2024-06-27 01:00:00,86.9,18.0,99
2024-06-27 01:15:00,86.9,18.0,99
2024-06-27 01:30:00,86.9,18.0,99
2024-06-27 01:45:00,86.9,18.0,99
2024-06-27 02:00:00,80.4,18.5,93
2024-06-27 02:15:00,80.4,18.5,93
2024-06-27 02:30:00,80.4,18.5,93
2024-06-27 02:45:00,80.4,18.5,93
2024-06-27 03:00:00,82.84,17.5,99
2024-06-27 03:15:00,82.84,17.5,99
2024-06-27 03:30:00,82.84,17.5,99
2024-06-27 03:45:00,82.84,17.5,99
2024-06-27 04:00:00,78.79,17.7,97
2024-06-27 04:15:00,78.79,17.7,97
2024-06-27 04:30:00,78.79,17.7,97
2024-06-27 04:45:00,78.79,17.7,97
2024-06-27 05:00:00,84.98,19.2,83
2024-06-27 05:15:00,84.98,19.2,83
2024-06-27 05:30:00,84.98,19.2,83
2024-06-27 05:45:00,84.98,19.2,83
2024-06-27 06:00:00,117.51,18.5,88
2024-06-27 06:15:00,117.51,18.5,88
2024-06-27 06:30:00,117.51,18.5,88
2024-06-27 06:45:00,117.51,18.5,88
2024-06-27 07:00:00,125.11,19.3,91
2024-06-27 07:15:00,125.11,19.3,91
2024-06-27 07:30:00,125.11,19.3,91
2024-06-27 07:45:00,125.11,19.3,91
2024-06-27 08:00:00,115.0,20.9,85
2024-06-27 08:15:00,115.0,20.9,85
2024-06-27 08:30:00,115.0,20.9,85
2024-06-27 08:45:00,115.0,20.9,85
2024-06-27 09:00:00,88.87,23.3,76
2024-06-27 09:15:00,88.87,23.3,76
2024-06-27 09:30:00,88.87,23.3,76
2024-06-27 09:45:00,88.87,23.3,76
2024-06-27 10:00:00,66.74,25.9,61
2024-06-27 10:15:00,66.74,25.9,61
2024-06-27 10:30:00,66.74,25.9,61
2024-06-27 10:45:00,66.74,25.9,61
2024-06-27 11:00:00,52.4,19.1,91
2024-06-27 11:15:00,52.4,19.1,91
2024-06-27 11:30:00,52.4,19.1,91
2024-06-27 11:45:00,52.4,19.1,91
2024-06-27 12:00:00,48.82,25.9,64
2024-06-27 12:15:00,48.82,25.9,64
2024-06-27 12:30:00,48.82,25.9,64
2024-06-27 12:45:00,48.82,25.9,64
2024-06-27 13:00:00,45.31,27.4,52
2024-06-27 13:15:00,45.31,27.4,52
2024-06-27 13:30:00,45.31,27.4,52
2024-06-27 13:45:00,45.31,27.4,52
2024-06-27 14:00:00,44.56,28.3,50
2024-06-27 14:15:00,44.56,28.3,50
2024-06-27 14:30:00,44.56,28.3,50
2024-06-27 14:45:00,44.56,28.3,50
2024-06-27 15:00:00,48.39,27.8,56
2024-06-27 15:15:00,48.39,27.8,56
2024-06-27 15:30:00,48.39,27.8,56
2024-06-27 15:45:00,48.39,27.8,56
2024-06-27 16:00:00,61.92,28.6,53
2024-06-27 16:15:00,61.92,28.6,53
2024-06-27 16:30:00,61.92,28.6,53
2024-06-27 16:45:00,61.92,28.6,53
2024-06-27 17:00:00,75.59,26.8,55
2024-06-27 17:15:00,75.59,26.8,55
2024-06-27 17:30:00,75.59,26.8,55
2024-06-27 17:45:00,75.59,26.8,55
2024-06-27 18:00:00,79.53,20.5,85
2024-06-27 18:15:00,79.53,20.5,85
2024-06-27 18:30:00,79.53,20.5,85
2024-06-27 18:45:00,79.53,20.5,85
2024-06-27 19:00:00,110.08,21.6,80
2024-06-27 19:15:00,110.08,21.6,80
2024-06-27 19:30:00,110.08,21.6,80
2024-06-27 19:45:00,110.08,21.6,80
2024-06-27 20:00:00,200.04,20.9,83
2024-06-27 20:15:00,200.04,20.9,83
2024-06-27 20:30:00,200.04,20.9,83
2024-06-27 20:45:00,200.04,20.9,83
2024-06-27 21:00:00,186.18,20.2,88
2024-06-27 21:15:00,186.18,20.2,88
2024-06-27 21:30:00,186.18,20.2,88
2024-06-27 21:45:00,186.18,20.2,88
2024-06-27 22:00:00,125.21,20.6,82
2024-06-27 22:15:00,125.21,20.6,82
2024-06-27 22:30:00,125.21,20.6,82
2024-06-27 22:45:00,125.21,20.6,82
2024-06-27 23:00:00,101.8,18.9,90
2024-06-27 23:15:00,101.8,18.9,90
2024-06-27 23:30:00,101.8,18.9,90
2024-06-27 23:45:00,101.8,18.9,90
2024-06-28 00:00:00,96.85,18.9,90
2024-06-28 00:15:00,96.85,18.9,90
2024-06-28 00:30:00,96.85,18.9,90
2024-06-28 00:45:00,96.85,18.9,90
2024-06-28 01:00:00,95.42,20.3,83
2024-06-28 01:15:00,95.42,20.3,83
2024-06-28 01:30:00,95.42,20.3,83
2024-06-28 01:45:00,95.42,20.3,83
2024-06-28 02:00:00,86.08,19.7,80
2024-06-28 02:15:00,86.08,19.7,80
2024-06-28 02:30:00,86.08,19.7,80
2024-06-28 02:45:00,86.08,19.7,80
2024-06-28 03:00:00,79.97,18.5,87
2024-06-28 03:15:00,79.97,18.5,87
2024-06-28 03:30:00,79.97,18.5,87
2024-06-28 03:45:00,79.97,18.5,87
2024-06-28 04:00:00,83.61,18.4,88
2024-06-28 04:15:00,83.61,18.4,88
2024-06-28 04:30:00,83.61,18.4,88
2024-06-28 04:45:00,83.61,18.4,88
2024-06-28 05:00:00,91.28,18.3,91
2024-06-28 05:15:00,91.28,18.3,91
2024-06-28 05:30:00,91.28,18.3,91
2024-06-28 05:45:00,91.28,18.3,91
2024-06-28 06:00:00,120.29,20.5,82
2024-06-28 06:15:00,120.29,20.5,82
2024-06-28 06:30:00,120.29,20.5,82
2024-06-28 06:45:00,120.29,20.5,82
2024-06-28 07:00:00,108.93,22.3,71
2024-06-28 07:15:00,108.93,22.3,71
2024-06-28 07:30:00,108.93,22.3,71
2024-06-28 07:45:00,108.93,22.3,71
2024-06-28 08:00:00,84.89,22.7,72
2024-06-28 08:15:00,84.89,22.7,72
2024-06-28 08:30:00,84.89,22.7,72
2024-06-28 08:45:00,84.89,22.7,72
2024-06-28 09:00:00,59.9,24.5,67
2024-06-28 09:15:00,59.9,24.5,67
2024-06-28 09:30:00,59.9,24.5,67
2024-06-28 09:45:00,59.9,24.5,67
2024-06-28 10:00:00,24.45,25.5,62
2024-06-28 10:15:00,24.45,25.5,62
2024-06-28 10:30:00,24.45,25.5,62
2024-06-28 10:45:00,24.45,25.5,62
2024-06-28 11:00:00,2.03,27.4,59
2024-06-28 11:15:00,2.03,27.4,59
2024-06-28 11:30:00,2.03,27.4,59
2024-06-28 11:45:00,2.03,27.4,59
